GCAM_REG,Pollutant,AGG_SEC,MC (million Euros per kt),Delta EM (kt),EM (kt),CUM_REDUCTIONS (kt)
South Korea,NOX,Agriculture,,0,29.8652217,0
South Korea,NOX,Industry,-95.849,-5.6016995,0,-5.6016995
South Korea,NOX,Industry,0.244,-9.5948324,0,-15.1965319
South Korea,NOX,Industry,0.614,-15.1707352,0,-30.3672671
South Korea,NOX,Industry,0.919,-10.2506721,0,-40.6179392
South Korea,NOX,Industry,1.332,-10.0455926,0,-50.6635318
South Korea,NOX,Industry,3.093,-10.7748156,0,-61.4383474
South Korea,NOX,Industry,3.557,-11.3656985,0,-72.8040459
South Korea,NOX,Industry,4.016,-15.325695,0,-88.1297409
South Korea,NOX,Industry,4.881,-12.0782866,0,-100.2080275
South Korea,NOX,Industry,6.503,-12.7629447,0,-112.9709722
South Korea,NOX,Industry,121.997,-6.7019141,0,-119.6728863
South Korea,NOX,Industry,,0,162.8161469,-119.6728863
South Korea,NOX,Power,1.648,-5.3240996,0,-5.3240996
South Korea,NOX,Power,1.649,-4.1616058,0,-9.4857054
South Korea,NOX,Power,1.671,-5.2939941,0,-14.7796995
South Korea,NOX,Power,1.839,-2.9166381,0,-17.6963376
South Korea,NOX,Power,3.914,-0.571509,0,-18.2678466
South Korea,NOX,Power,4.02,-0.2267624,0,-18.494609
South Korea,NOX,Power,16.672,-0.0631455,0,-18.5577545
South Korea,NOX,Power,,0,71.2870025,-18.5577545
South Korea,NOX,Residential/Commercial,0,-0.0065485,0,-0.0065485
South Korea,NOX,Residential/Commercial,1.24,-0.47296,0,-0.4795085
South Korea,NOX,Residential/Commercial,3.344,-1.672087,0,-2.1515955
South Korea,NOX,Residential/Commercial,4.378,-2.7779127,0,-4.9295082
South Korea,NOX,Residential/Commercial,5.061,-2.3119039,0,-7.2414121
South Korea,NOX,Residential/Commercial,16.815,-8.1247714,0,-15.3661835
South Korea,NOX,Residential/Commercial,,0,35.325437,-15.3661835
South Korea,NOX,Transport,-0.305,-0.2964718,0,-0.2964718
South Korea,NOX,Transport,0.5,-0.005527,0,-0.3019988
South Korea,NOX,Transport,0.596,-0.0084406,0,-0.3104394
South Korea,NOX,Transport,1.493,-0.057568,0,-0.3680074
South Korea,NOX,Transport,1.69,-0.0626773,0,-0.4306847
South Korea,NOX,Transport,2.687,-0.1637635,0,-0.5944482
South Korea,NOX,Transport,3.886,-0.0995957,0,-0.6940439
South Korea,NOX,Transport,5.645,-0.2256931,0,-0.919737
South Korea,NOX,Transport,5.66,-0.0965736,0,-1.0163106
South Korea,NOX,Transport,56.751,-0.4260651,0,-1.4423757
South Korea,NOX,Transport,,0,56.5111544,-1.4423757
South Korea,NOX,Waste,-21518.329,-0.0221211,0,-0.0221211
South Korea,NOX,Waste,412.814,-0.2114075,0,-0.2335286
South Korea,NOX,Waste,,0,0.3890538,-0.2335286
South Korea,PM,ALL,,0,52.7416421,0
South Korea,PM,Agriculture,560.563,-0.3454211,0,-0.3454211
South Korea,PM,Agriculture,,0,8.0057732,-0.3454211
South Korea,PM,Industry,-700.411,-0.7665748,0,-0.7665748
South Korea,PM,Industry,0.083,-0.3243934,0,-1.0909682
South Korea,PM,Industry,0.196,-0.7994352,0,-1.8904034
South Korea,PM,Industry,0.669,-1.0826388,0,-2.9730422
South Korea,PM,Industry,2.301,-0.737493,0,-3.7105352
South Korea,PM,Industry,5.433,-0.9053569,0,-4.6158921
South Korea,PM,Industry,5.664,-0.7320777,0,-5.3479698
South Korea,PM,Industry,7.082,-0.3789992,0,-5.726969
South Korea,PM,Industry,29.323,-0.0789446,0,-5.8059136
South Korea,PM,Industry,160.422,-0.3282663,0,-6.1341799
South Korea,PM,Industry,2692.295,-0.7109579,0,-6.8451378
South Korea,PM,Industry,,0,31.2279533,-6.8451378
South Korea,PM,Power,3.189,-0.1603922,0,-0.1603922
South Korea,PM,Power,,0,1.5686698,-0.1603922
South Korea,PM,Residential/Commercial,0,-0.0741196,0,-0.0741196
South Korea,PM,Residential/Commercial,0.195,-0.3395402,0,-0.4136598
South Korea,PM,Residential/Commercial,0.442,-0.0698625,0,-0.4835223
South Korea,PM,Residential/Commercial,2.532,-0.2210079,0,-0.7045302
South Korea,PM,Residential/Commercial,12.494,-0.1183815,0,-0.8229117
South Korea,PM,Residential/Commercial,16.051,-0.1081636,0,-0.9310753
South Korea,PM,Residential/Commercial,23.167,-0.5918083,0,-1.5228836
South Korea,PM,Residential/Commercial,28.759,-0.8965445,0,-2.4194281
South Korea,PM,Residential/Commercial,53.506,-0.8031542,0,-3.2225823
South Korea,PM,Residential/Commercial,957.221,-0.0443478,0,-3.2669301
South Korea,PM,Residential/Commercial,,0,4.0502294,-3.2669301
South Korea,PM,Transport,4.79,-0.0012556,0,-0.0012556
South Korea,PM,Transport,61.177,-0.006122,0,-0.0073776
South Korea,PM,Transport,85.43,-0.0213577,0,-0.0287353
South Korea,PM,Transport,413.506,-0.0498919,0,-0.0786272
South Korea,PM,Transport,,0,6.9035847,-0.0786272
South Korea,PM,Waste,4.598,-0.0333418,0,-0.0333418
South Korea,PM,Waste,5.616,-0.127784,0,-0.1611258
South Korea,PM,Waste,14.54,-0.1818082,0,-0.342934
South Korea,PM,Waste,15.511,-0.3124339,0,-0.6553679
South Korea,PM,Waste,20.247,-0.1711669,0,-0.8265348
South Korea,PM,Waste,5881.291,-0.0021595,0,-0.8286943
South Korea,PM,Waste,,0,0.9854317,-0.8286943
South Korea,SO2,ALL,,0,121.5271996,0
South Korea,SO2,Agriculture,,0,0.1496251,0
South Korea,SO2,Industry,-307.786,-1.7444484,0,-1.7444484
South Korea,SO2,Industry,0.907,-1.3541,0,-3.0985484
South Korea,SO2,Industry,0.972,-3.0919556,0,-6.190504
South Korea,SO2,Industry,1.227,-3.0958301,0,-9.2863341
South Korea,SO2,Industry,1.291,-3.0958305,0,-12.3821646
South Korea,SO2,Industry,1.307,-3.0958304,0,-15.477995
South Korea,SO2,Industry,1.332,-3.0958304,0,-18.5738254
South Korea,SO2,Industry,1.351,-3.0883356,0,-21.662161
South Korea,SO2,Industry,1.604,-3.0667753,0,-24.7289363
South Korea,SO2,Industry,3.099,-2.9952772,0,-27.7242135
South Korea,SO2,Industry,1381.923,-1.0738714,0,-28.7980849
South Korea,SO2,Industry,,0,79.2017955,-28.7980849
South Korea,SO2,Power,,0,27.5416815,0
South Korea,SO2,Residential/Commercial,6.822,-0.1312125,0,-0.1312125
South Korea,SO2,Residential/Commercial,9.198,-1.8998714,0,-2.0310839
South Korea,SO2,Residential/Commercial,,0,12.8715563,-2.0310839
South Korea,SO2,Transport,16.87,-0.005748,0,-0.005748
South Korea,SO2,Transport,16.871,-0.0979009,0,-0.1036489
South Korea,SO2,Transport,,0,1.7312445,-0.1036489
South Korea,SO2,Waste,3423.95,-0.0237581,0,-0.0237581
South Korea,SO2,Waste,,0,0.0312967,-0.0237581
South Korea,VOC,ALL,,0,647.0155527,0
South Korea,VOC,Agriculture,,0,54.2604735,0
South Korea,VOC,Industry,-2.808,-191.1974024,0,-191.1974024
South Korea,VOC,Industry,0.162,-7.2739021,0,-198.4713045
South Korea,VOC,Industry,7.445,-14.9804536,0,-213.4517581
South Korea,VOC,Industry,,0,524.5771357,-213.4517581
South Korea,VOC,Power,,0,9.9775055,0
South Korea,VOC,Residential/Commercial,0,-0.0688463,0,-0.0688463
South Korea,VOC,Residential/Commercial,39.464,-3.2110207,0,-3.279867
South Korea,VOC,Residential/Commercial,,0,5.4048209,-3.279867
South Korea,VOC,Transport,-0.585,-0.1545082,0,-0.1545082
South Korea,VOC,Transport,16.7,-1.0226944,0,-1.1772026
South Korea,VOC,Transport,,0,51.8476293,-1.1772026
South Korea,VOC,Waste,14.782,-0.8000552,0,-0.8000552
South Korea,VOC,Waste,,0,0.9479878,-0.8000552
Southeast Asia,NH3,ALL,,0,2750.271904,0
Southeast Asia,NH3,Agriculture,-0.232,-191.9764283,0,-191.9764283
Southeast Asia,NH3,Agriculture,0.058,-0.8257165,0,-192.8021448
Southeast Asia,NH3,Agriculture,0.328,-67.7116013,0,-260.5137461
Southeast Asia,NH3,Agriculture,0.452,-120.4015381,0,-380.9152842
Southeast Asia,NH3,Agriculture,0.523,-125.9567718,0,-506.872056
Southeast Asia,NH3,Agriculture,0.559,-126.470309,0,-633.342365
Southeast Asia,NH3,Agriculture,0.606,-126.5215014,0,-759.8638664
Southeast Asia,NH3,Agriculture,0.636,-126.7064751,0,-886.5703415
Southeast Asia,NH3,Agriculture,0.801,-126.911489,0,-1013.481831
Southeast Asia,NH3,Agriculture,1.519,-126.9114892,0,-1140.39332
Southeast Asia,NH3,Agriculture,4.229,-113.6624774,0,-1254.055797
Southeast Asia,NH3,Agriculture,,0,2448.213096,-1254.055797
Southeast Asia,NH3,Industry,-4995.191,-0.0273522,0,-0.0273522
Southeast Asia,NH3,Industry,10.225,-7.1649948,0,-7.192347
Southeast Asia,NH3,Industry,,0,12.1638441,-7.192347
Southeast Asia,NH3,Other,,0,269.895058,0
Southeast Asia,NH3,Power,27.433,-0.012094,0,-0.012094
Southeast Asia,NH3,Power,,0,0.8608867,-0.012094
Southeast Asia,NH3,Residential/Commercial,269.295,-0.003184,0,-0.003184
Southeast Asia,NH3,Residential/Commercial,,0,1.6346612,-0.003184
Southeast Asia,NH3,Transport,-83.953,-1.1434586,0,-1.1434586
Southeast Asia,NH3,Transport,0,-0.6387233,0,-1.7821819
Southeast Asia,NH3,Transport,147.281,-6.0687388,0,-7.8509207
Southeast Asia,NH3,Transport,,0,17.5043584,-7.8509207
Southeast Asia,NOX,ALL,,0,4793.241217,0
Southeast Asia,NOX,Agriculture,3.614,-9.5744092,0,-9.5744092
Southeast Asia,NOX,Agriculture,,0,386.9960253,-9.5744092
Southeast Asia,NOX,Industry,-20.283,-6.7360124,0,-6.7360124
Southeast Asia,NOX,Industry,0.077,-2.5325517,0,-9.2685641
Southeast Asia,NOX,Industry,0.63,-38.9538322,0,-48.2223963
Southeast Asia,NOX,Industry,0.877,-88.3532608,0,-136.5756571
Southeast Asia,NOX,Industry,0.938,-60.4805239,0,-197.056181
Southeast Asia,NOX,Industry,1.515,-78.6783808,0,-275.7345618
Southeast Asia,NOX,Industry,1.695,-72.3650023,0,-348.0995641
Southeast Asia,NOX,Industry,2.268,-39.0475316,0,-387.1470957
Southeast Asia,NOX,Industry,3.139,-32.1166279,0,-419.2637236
Southeast Asia,NOX,Industry,4.674,-22.0411816,0,-441.3049052
Southeast Asia,NOX,Industry,13.4,-27.0516336,0,-468.3565388
Southeast Asia,NOX,Industry,,0,753.2631931,-468.3565388
Southeast Asia,NOX,Other,,0,118.183,0
Southeast Asia,NOX,Power,0.191,-0.08294,0,-0.08294
Southeast Asia,NOX,Power,0.337,-1.1376625,0,-1.2206025
Southeast Asia,NOX,Power,1.711,-82.791679,0,-84.0122815
Southeast Asia,NOX,Power,1.813,-25.8342242,0,-109.8465057
Southeast Asia,NOX,Power,1.89,-81.9922492,0,-191.8387549
Southeast Asia,NOX,Power,1.905,-40.3094076,0,-232.1481625
Southeast Asia,NOX,Power,4.718,-5.7433475,0,-237.89151
Southeast Asia,NOX,Power,4.91,-8.2673723,0,-246.1588823
Southeast Asia,NOX,Power,5.254,-15.2401903,0,-261.3990726
Southeast Asia,NOX,Power,5.722,-24.4911248,0,-285.8901974
Southeast Asia,NOX,Power,,0,528.3162965,-285.8901974
Southeast Asia,NOX,Residential/Commercial,1.24,-0.18768,0,-0.18768
Southeast Asia,NOX,Residential/Commercial,1.306,-0.834542,0,-1.022222
Southeast Asia,NOX,Residential/Commercial,1.641,-0.070343,0,-1.092565
Southeast Asia,NOX,Residential/Commercial,2.713,-0.10458,0,-1.197145
Southeast Asia,NOX,Residential/Commercial,3.985,-0.143396,0,-1.340541
Southeast Asia,NOX,Residential/Commercial,7.294,-0.1276128,0,-1.4681538
Southeast Asia,NOX,Residential/Commercial,11.953,-7.6577472,0,-9.125901
Southeast Asia,NOX,Residential/Commercial,,0,37.91423,-9.125901
Southeast Asia,NOX,Transport,-8.828,-10.8735901,0,-10.8735901
Southeast Asia,NOX,Transport,0.023,-236.4949425,0,-247.3685326
Southeast Asia,NOX,Transport,0.179,-221.7908133,0,-469.1593459
Southeast Asia,NOX,Transport,0.665,-161.3818573,0,-630.5412032
Southeast Asia,NOX,Transport,2.036,-91.109329,0,-721.6505322
Southeast Asia,NOX,Transport,2.943,-98.0987431,0,-819.7492753
Southeast Asia,NOX,Transport,3.584,-162.8047584,0,-982.5540337
Southeast Asia,NOX,Transport,3.96,-216.8607296,0,-1199.414763
Southeast Asia,NOX,Transport,4.814,-214.2846198,0,-1413.699383
Southeast Asia,NOX,Transport,5.215,-227.0971359,0,-1640.796519
Southeast Asia,NOX,Transport,22.414,-197.5730312,0,-1838.36955
Southeast Asia,NOX,Transport,,0,2952.804796,-1838.36955
Southeast Asia,NOX,Waste,-267.559,-5.4584309,0,-5.4584309
Southeast Asia,NOX,Waste,0,-0.1266025,0,-5.5850334
Southeast Asia,NOX,Waste,0.489,-0.4191601,0,-6.0041935
Southeast Asia,NOX,Waste,1.106,-0.1983653,0,-6.2025588
Southeast Asia,NOX,Waste,125.078,-5.5315318,0,-11.7340906
Southeast Asia,NOX,Waste,,0,15.7636762,-11.7340906
Southeast Asia,PM,ALL,,0,1290.958951,0
Southeast Asia,PM,Agriculture,0.12,-291.2754266,0,-291.2754266
Southeast Asia,PM,Agriculture,323.44,-4.3647559,0,-295.6401825
Southeast Asia,PM,Agriculture,,0,434.813443,-295.6401825
Southeast Asia,PM,Industry,-5.327,-25.6462797,0,-25.6462797
Southeast Asia,PM,Industry,0.067,-32.1307457,0,-57.7770254
Southeast Asia,PM,Industry,0.07,-27.9509152,0,-85.7279406
Southeast Asia,PM,Industry,0.257,-18.2095813,0,-103.9375219
Southeast Asia,PM,Industry,0.791,-15.760076,0,-119.6975979
Southeast Asia,PM,Industry,1.26,-21.0906876,0,-140.7882855
Southeast Asia,PM,Industry,1.506,-38.6582309,0,-179.4465164
Southeast Asia,PM,Industry,2.101,-34.7509965,0,-214.1975129
Southeast Asia,PM,Industry,3.603,-28.6186642,0,-242.8161771
Southeast Asia,PM,Industry,3.657,-25.5398628,0,-268.3560399
Southeast Asia,PM,Industry,135.184,-20.7781635,0,-289.1342034
Southeast Asia,PM,Industry,,0,384.5999612,-289.1342034
Southeast Asia,PM,Power,0.276,-6.7927597,0,-6.7927597
Southeast Asia,PM,Power,0.324,-9.1614631,0,-15.9542228
Southeast Asia,PM,Power,0.533,-9.1966078,0,-25.1508306
Southeast Asia,PM,Power,0.568,-11.7610903,0,-36.9119209
Southeast Asia,PM,Power,1.135,-14.6979226,0,-51.6098435
Southeast Asia,PM,Power,1.29,-20.261316,0,-71.8711595
Southeast Asia,PM,Power,1.454,-4.8931893,0,-76.7643488
Southeast Asia,PM,Power,1.571,-6.1080383,0,-82.8723871
Southeast Asia,PM,Power,11.06,-0.0865268,0,-82.9589139
Southeast Asia,PM,Power,,0,94.6363737,-82.9589139
Southeast Asia,PM,Residential/Commercial,-0.059,-1.5634234,0,-1.5634234
Southeast Asia,PM,Residential/Commercial,0.195,-0.0824787,0,-1.6459021
Southeast Asia,PM,Residential/Commercial,0.201,-0.0499669,0,-1.695869
Southeast Asia,PM,Residential/Commercial,6.099,-1.1334231,0,-2.8292921
Southeast Asia,PM,Residential/Commercial,12.448,-2.2914928,0,-5.1207849
Southeast Asia,PM,Residential/Commercial,25.641,-3.8790509,0,-8.9998358
Southeast Asia,PM,Residential/Commercial,54.37,-10.0816257,0,-19.0814615
Southeast Asia,PM,Residential/Commercial,62.892,-12.2875129,0,-31.3689744
Southeast Asia,PM,Residential/Commercial,,0,52.7563109,-31.3689744
Southeast Asia,PM,Transport,-9637.007,-0.0099613,0,-0.0099613
Southeast Asia,PM,Transport,0.116,-1.3339439,0,-1.3439052
Southeast Asia,PM,Transport,0.132,-2.9136489,0,-4.2575541
Southeast Asia,PM,Transport,0.282,-6.0098596,0,-10.2674137
Southeast Asia,PM,Transport,0.348,-3.5425054,0,-13.8099191
Southeast Asia,PM,Transport,0.36,-16.7031114,0,-30.5130305
Southeast Asia,PM,Transport,0.831,-12.8673942,0,-43.3804247
Southeast Asia,PM,Transport,6.275,-7.8640418,0,-51.2444665
Southeast Asia,PM,Transport,19.367,-18.7333498,0,-69.9778163
Southeast Asia,PM,Transport,51.853,-35.2327041,0,-105.2105204
Southeast Asia,PM,Transport,117.413,-39.6138586,0,-144.824379
Southeast Asia,PM,Transport,,0,234.9178258,-144.824379
Southeast Asia,PM,Waste,-135.138,-10.8071172,0,-10.8071172
Southeast Asia,PM,Waste,0,-0.0082965,0,-10.8154137
Southeast Asia,PM,Waste,0.046,-4.4748717,0,-15.2902854
Southeast Asia,PM,Waste,0.134,-0.0893683,0,-15.3796537
Southeast Asia,PM,Waste,0.135,-1.0405916,0,-16.4202453
Southeast Asia,PM,Waste,0.169,-0.5086927,0,-16.928938
Southeast Asia,PM,Waste,5.73,-0.4560049,0,-17.3849429
Southeast Asia,PM,Waste,13.635,-7.0206377,0,-24.4055806
Southeast Asia,PM,Waste,16.761,-21.4713367,0,-45.8769173
Southeast Asia,PM,Waste,21.466,-10.8928123,0,-56.7697296
Southeast Asia,PM,Waste,96.21,-14.3764689,0,-71.1461985
Southeast Asia,PM,Waste,,0,89.2350368,-71.1461985
Southeast Asia,SO2,ALL,,0,1953.42272,0
Southeast Asia,SO2,Agriculture,3.373,-10.2582958,0,-10.2582958
Southeast Asia,SO2,Agriculture,,0,13.9480816,-10.2582958
Southeast Asia,SO2,Industry,-174.877,-0.7812889,0,-0.7812889
Southeast Asia,SO2,Industry,0.37,-123.744237,0,-124.5255259
Southeast Asia,SO2,Industry,0.395,-52.1997531,0,-176.725279
Southeast Asia,SO2,Industry,0.5,-45.4713128,0,-222.1965918
Southeast Asia,SO2,Industry,0.563,-69.0917852,0,-291.288377
Southeast Asia,SO2,Industry,0.568,-67.5312989,0,-358.8196759
Southeast Asia,SO2,Industry,0.846,-55.1998732,0,-414.0195491
Southeast Asia,SO2,Industry,1.113,-65.0303577,0,-479.0499068
Southeast Asia,SO2,Industry,3.275,-68.8377183,0,-547.8876251
Southeast Asia,SO2,Industry,6.719,-57.8881596,0,-605.7757847
Southeast Asia,SO2,Industry,,0,944.7171745,-605.7757847
Southeast Asia,SO2,Other,,0,58.5,0
Southeast Asia,SO2,Power,-40.854,-3.6210529,0,-3.6210529
Southeast Asia,SO2,Power,0.226,-58.7051689,0,-62.3262218
Southeast Asia,SO2,Power,0.459,-69.8000334,0,-132.1262552
Southeast Asia,SO2,Power,0.565,-71.3605202,0,-203.4867754
Southeast Asia,SO2,Power,0.795,-61.0065376,0,-264.493313
Southeast Asia,SO2,Power,0.802,-77.9076843,0,-342.4009973
Southeast Asia,SO2,Power,0.816,-86.6920655,0,-429.0930628
Southeast Asia,SO2,Power,0.845,-87.5186521,0,-516.6117149
Southeast Asia,SO2,Power,0.859,-90.858259,0,-607.4699739
Southeast Asia,SO2,Power,1.006,-58.524076,0,-665.9940499
Southeast Asia,SO2,Power,27.083,-62.1741274,0,-728.1681773
Southeast Asia,SO2,Power,,0,818.2514954,-728.1681773
Southeast Asia,SO2,Residential/Commercial,0.542,-0.0397565,0,-0.0397565
Southeast Asia,SO2,Residential/Commercial,0.691,-0.014744,0,-0.0545005
Southeast Asia,SO2,Residential/Commercial,2.275,-0.3697234,0,-0.4242239
Southeast Asia,SO2,Residential/Commercial,2.304,-0.6340715,0,-1.0582954
Southeast Asia,SO2,Residential/Commercial,6.839,-1.2068831,0,-2.2651785
Southeast Asia,SO2,Residential/Commercial,11.854,-0.8770571,0,-3.1422356
Southeast Asia,SO2,Residential/Commercial,,0,25.9775981,-3.1422356
Southeast Asia,SO2,Transport,2.402,-2.1974847,0,-2.1974847
Southeast Asia,SO2,Transport,2.596,-6.9310837,0,-9.1285684
Southeast Asia,SO2,Transport,2.765,-4.5202167,0,-13.6487851
Southeast Asia,SO2,Transport,3.133,-2.562247,0,-16.2110321
Southeast Asia,SO2,Transport,4.615,-7.51092,0,-23.7219521
Southeast Asia,SO2,Transport,12.955,-15.9796565,0,-39.7016086
Southeast Asia,SO2,Transport,,0,88.7406438,-39.7016086
Southeast Asia,SO2,Waste,-1287.444,-1.1343791,0,-1.1343791
Southeast Asia,SO2,Waste,0,-0.0268734,0,-1.1612525
Southeast Asia,SO2,Waste,2.318,-0.0474848,0,-1.2087373
Southeast Asia,SO2,Waste,5.18,-0.0153171,0,-1.2240544
Southeast Asia,SO2,Waste,474.742,-0.6480308,0,-1.8720852
Southeast Asia,SO2,Waste,,0,3.2877266,-1.8720852
Southeast Asia,VOC,ALL,,0,4079.0975,0
Southeast Asia,VOC,Agriculture,0.09,-393.33431,0,-393.33431
Southeast Asia,VOC,Agriculture,,0,939.7342886,-393.33431
Southeast Asia,VOC,Industry,-0.282,-484.4611496,0,-484.4611496
Southeast Asia,VOC,Industry,0.276,-0.2110793,0,-484.6722289
Southeast Asia,VOC,Industry,0.313,-0.5882762,0,-485.2605051
Southeast Asia,VOC,Industry,0.377,-3.5670446,0,-488.8275497
Southeast Asia,VOC,Industry,0.738,-10.7665964,0,-499.5941461
Southeast Asia,VOC,Industry,1.569,-23.3680661,0,-522.9622122
Southeast Asia,VOC,Industry,1.745,-10.00562,0,-532.9678322
Southeast Asia,VOC,Industry,6.33,-13.5021641,0,-546.4699963
Southeast Asia,VOC,Industry,9.688,-17.562229,0,-564.0322253
Southeast Asia,VOC,Industry,,0,1268.431736,-564.0322253
Southeast Asia,VOC,Power,,0,7.600097,0
Southeast Asia,VOC,Residential/Commercial,-0.072,-1.2799777,0,-1.2799777
Southeast Asia,VOC,Residential/Commercial,3.995,-2.6620585,0,-3.9420362
Southeast Asia,VOC,Residential/Commercial,5.352,-0.2199734,0,-4.1620096
Southeast Asia,VOC,Residential/Commercial,19.218,-7.8693114,0,-12.031321
Southeast Asia,VOC,Residential/Commercial,26.145,-6.6057227,0,-18.6370437
Southeast Asia,VOC,Residential/Commercial,35.103,-31.5275229,0,-50.1645666
Southeast Asia,VOC,Residential/Commercial,,0,96.281229,-50.1645666
Southeast Asia,VOC,Transport,-22.924,-4.1876812,0,-4.1876812
Southeast Asia,VOC,Transport,0.052,-8.0688726,0,-12.2565538
