"","Units","scenario","region","year","value"
"10254","MTC","Impact_80constraint","Indonesia",1990,45.4573408636
"10255","MTC","Impact_80constraint","Indonesia",2005,99.466121428
"10256","MTC","Impact_80constraint","Indonesia",2010,111.345203998
"10257","MTC","Impact_80constraint","Indonesia",2015,138.66394067
"10258","MTC","Impact_80constraint","Indonesia",2020,166.869886786117
"10259","MTC","Impact_80constraint","Indonesia",2025,185.664910102355
"10260","MTC","Impact_80constraint","Indonesia",2030,214.061574356264
"10261","MTC","Impact_80constraint","Indonesia",2035,230.473729916593
"10262","MTC","Impact_80constraint","Indonesia",2040,252.275934883259
"10263","MTC","Impact_80constraint","Indonesia",2045,261.239511297858
"10264","MTC","Impact_80constraint","Indonesia",2050,265.64027228565
"10265","MTC","Impact_80constraint","Indonesia",2055,265.540205901502
"10266","MTC","Impact_80constraint","Indonesia",2060,256.795948715549
"10267","MTC","Impact_80constraint","Indonesia",2065,223.298326734751
"10268","MTC","Impact_80constraint","Indonesia",2070,161.986983097892
"10269","MTC","Impact_80constraint","Indonesia",2075,116.489174267194
"10270","MTC","Impact_80constraint","Indonesia",2080,84.9501237161037
"10271","MTC","Impact_80constraint","Indonesia",2085,48.1505527895709
"10272","MTC","Impact_80constraint","Indonesia",2090,23.1171499030381
"10273","MTC","Impact_80constraint","Indonesia",2095,15.9472193908215
"10274","MTC","Impact_80constraint","Indonesia",2100,10.2306315031745
"10275","MTC","Impact_80constraint","Japan",1975,147.4738014
"10276","MTC","Impact_80constraint","Japan",1990,313.64693094
"10277","MTC","Impact_80constraint","Japan",2005,347.5839550939
"10278","MTC","Impact_80constraint","Japan",2010,325.341670738
"10279","MTC","Impact_80constraint","Japan",2015,328.7782965561
"10280","MTC","Impact_80constraint","Japan",2020,310.454221924
"10281","MTC","Impact_80constraint","Japan",2025,290.1906250576
"10282","MTC","Impact_80constraint","Japan",2030,276.8827489598
"10283","MTC","Impact_80constraint","Japan",2035,263.1671931798
"10284","MTC","Impact_80constraint","Japan",2040,254.4330864307
"10285","MTC","Impact_80constraint","Japan",2045,245.8321079948
"10286","MTC","Impact_80constraint","Japan",2050,237.42640924063
"10287","MTC","Impact_80constraint","Japan",2055,227.48229283574
"10288","MTC","Impact_80constraint","Japan",2060,213.177592825626
"10289","MTC","Impact_80constraint","Japan",2065,189.187544818113
"10290","MTC","Impact_80constraint","Japan",2070,154.60056816862
"10291","MTC","Impact_80constraint","Japan",2075,105.443568873376
"10292","MTC","Impact_80constraint","Japan",2080,74.0305529918706
"10293","MTC","Impact_80constraint","Japan",2085,46.4013373053061
"10294","MTC","Impact_80constraint","Japan",2090,33.892361953776
"10295","MTC","Impact_80constraint","Japan",2095,31.7381837609774
"10296","MTC","Impact_80constraint","Japan",2100,30.6294393911762
"10297","MTC","Impact_80constraint","Mexico",1975,25.944145795
"10298","MTC","Impact_80constraint","Mexico",1990,82.275246768
"10299","MTC","Impact_80constraint","Mexico",2005,127.44098939
"10300","MTC","Impact_80constraint","Mexico",2010,134.929900723
"10301","MTC","Impact_80constraint","Mexico",2015,136.24117106
"10302","MTC","Impact_80constraint","Mexico",2020,140.1667568594
"10303","MTC","Impact_80constraint","Mexico",2025,143.0951388967
"10304","MTC","Impact_80constraint","Mexico",2030,151.1767578739
"10305","MTC","Impact_80constraint","Mexico",2035,154.86730435227
"10306","MTC","Impact_80constraint","Mexico",2040,161.19887845716
"10307","MTC","Impact_80constraint","Mexico",2045,162.805709332877
"10308","MTC","Impact_80constraint","Mexico",2050,163.392954497607
"10309","MTC","Impact_80constraint","Mexico",2055,162.806869536517
"10310","MTC","Impact_80constraint","Mexico",2060,157.59264098217
"10311","MTC","Impact_80constraint","Mexico",2065,141.186673156415
"10312","MTC","Impact_80constraint","Mexico",2070,114.085010442809
"10313","MTC","Impact_80constraint","Mexico",2075,81.5736547586733
"10314","MTC","Impact_80constraint","Mexico",2080,53.7511955866539
"10315","MTC","Impact_80constraint","Mexico",2085,22.5833270068899
"10316","MTC","Impact_80constraint","Mexico",2090,2.94897337333779
"10317","MTC","Impact_80constraint","Mexico",2095,-5.31119789709313
"10318","MTC","Impact_80constraint","Mexico",2100,-9.4089225966642
"10319","MTC","Impact_80constraint","Middle East",1975,93.796163
"10320","MTC","Impact_80constraint","Middle East",1990,201.27123414
"10321","MTC","Impact_80constraint","Middle East",2005,388.106756606
"10322","MTC","Impact_80constraint","Middle East",2010,504.530635877
"10323","MTC","Impact_80constraint","Middle East",2015,587.084176211
"10324","MTC","Impact_80constraint","Middle East",2020,590.082102688988
"10325","MTC","Impact_80constraint","Middle East",2025,-330.772173908763
"10326","MTC","Impact_80constraint","Middle East",2030,-20.0670707171886
"10327","MTC","Impact_80constraint","Middle East",2035,-1243.49121285436
"10328","MTC","Impact_80constraint","Middle East",2040,-998.542428284501
"10329","MTC","Impact_80constraint","Middle East",2045,-1125.78719723141
"10330","MTC","Impact_80constraint","Middle East",2050,-1263.47401579515
"10331","MTC","Impact_80constraint","Middle East",2055,-1258.18753091668
"10332","MTC","Impact_80constraint","Middle East",2060,-1286.54728827519
"10333","MTC","Impact_80constraint","Middle East",2065,-1297.07475706874
"10334","MTC","Impact_80constraint","Middle East",2070,-1249.52381839833
"10335","MTC","Impact_80constraint","Middle East",2075,-1095.44718861729
"10336","MTC","Impact_80constraint","Middle East",2080,-975.048489272792
"10337","MTC","Impact_80constraint","Middle East",2085,-730.841911787437
"10338","MTC","Impact_80constraint","Middle East",2090,-570.5856855337
"10339","MTC","Impact_80constraint","Middle East",2095,-588.330131492501
"10340","MTC","Impact_80constraint","Middle East",2100,-666.766320899514
"10341","MTC","Impact_80constraint","Pakistan",1975,3.89590699
"10342","MTC","Impact_80constraint","Pakistan",1990,18.0003097982
"10343","MTC","Impact_80constraint","Pakistan",2005,35.5339188484
"10344","MTC","Impact_80constraint","Pakistan",2010,42.34560222037
"10345","MTC","Impact_80constraint","Pakistan",2015,48.53482949179
"10346","MTC","Impact_80constraint","Pakistan",2020,55.39814397168
"10347","MTC","Impact_80constraint","Pakistan",2025,57.443496825789
"10348","MTC","Impact_80constraint","Pakistan",2030,67.211941791565
"10349","MTC","Impact_80constraint","Pakistan",2035,75.7084469049
"10350","MTC","Impact_80constraint","Pakistan",2040,88.83638267273
"10351","MTC","Impact_80constraint","Pakistan",2045,101.459765005832
"10352","MTC","Impact_80constraint","Pakistan",2050,114.649549194299
"10353","MTC","Impact_80constraint","Pakistan",2055,124.683547880581
"10354","MTC","Impact_80constraint","Pakistan",2060,129.5089978927
"10355","MTC","Impact_80constraint","Pakistan",2065,129.095628009111
"10356","MTC","Impact_80constraint","Pakistan",2070,119.678220083392
"10357","MTC","Impact_80constraint","Pakistan",2075,101.90798644486
"10358","MTC","Impact_80constraint","Pakistan",2080,82.5213927923555
"10359","MTC","Impact_80constraint","Pakistan",2085,52.6777294289805
"10360","MTC","Impact_80constraint","Pakistan",2090,32.9906381601175
"10361","MTC","Impact_80constraint","Pakistan",2095,27.1414429240777
"10362","MTC","Impact_80constraint","Pakistan",2100,23.4327540601873
"10363","MTC","Impact_80constraint","Russia",1975,274.69758857
"10364","MTC","Impact_80constraint","Russia",1990,687.3974359
"10365","MTC","Impact_80constraint","Russia",2005,466.912014413
"10366","MTC","Impact_80constraint","Russia",2010,482.792997844
"10367","MTC","Impact_80constraint","Russia",2015,489.06468839
"10368","MTC","Impact_80constraint","Russia",2020,529.767057074
"10369","MTC","Impact_80constraint","Russia",2025,543.80149508076
"10370","MTC","Impact_80constraint","Russia",2030,555.71065009794
"10371","MTC","Impact_80constraint","Russia",2035,560.97826677345
"10372","MTC","Impact_80constraint","Russia",2040,556.74841142643
"10373","MTC","Impact_80constraint","Russia",2045,555.28654683779
"10374","MTC","Impact_80constraint","Russia",2050,551.420949003216
"10375","MTC","Impact_80constraint","Russia",2055,547.948310742999
"10376","MTC","Impact_80constraint","Russia",2060,544.529638547747
"10377","MTC","Impact_80constraint","Russia",2065,543.882555119763
"10378","MTC","Impact_80constraint","Russia",2070,554.130607691312
"10379","MTC","Impact_80constraint","Russia",2075,557.36990960302
"10380","MTC","Impact_80constraint","Russia",2080,547.558391620078
"10381","MTC","Impact_80constraint","Russia",2085,521.041627535208
"10382","MTC","Impact_80constraint","Russia",2090,488.409771948534
"10383","MTC","Impact_80constraint","Russia",2095,476.800353980755
"10384","MTC","Impact_80constraint","Russia",2100,474.205135746249
"10385","MTC","Impact_80constraint","South Africa",1975,30.56798
"10386","MTC","Impact_80constraint","South Africa",1990,110.80587143884
"10387","MTC","Impact_80constraint","South Africa",2005,135.97206984
"10388","MTC","Impact_80constraint","South Africa",2010,147.49665812
"10389","MTC","Impact_80constraint","South Africa",2015,144.376119075
"10390","MTC","Impact_80constraint","South Africa",2020,131.636699876009
"10391","MTC","Impact_80constraint","South Africa",2025,129.805642271884
"10392","MTC","Impact_80constraint","South Africa",2030,140.388474044429
"10393","MTC","Impact_80constraint","South Africa",2035,146.915810909484
"10394","MTC","Impact_80constraint","South Africa",2040,155.860922931404
"10395","MTC","Impact_80constraint","South Africa",2045,160.805326831132
"10396","MTC","Impact_80constraint","South Africa",2050,165.986881434941
"10397","MTC","Impact_80constraint","South Africa",2055,169.424562916746
"10398","MTC","Impact_80constraint","South Africa",2060,171.544248845717
"10399","MTC","Impact_80constraint","South Africa",2065,170.946937370923
"10400","MTC","Impact_80constraint","South Africa",2070,163.942393617796
"10401","MTC","Impact_80constraint","South Africa",2075,144.044423636614
"10402","MTC","Impact_80constraint","South Africa",2080,100.284246053441
"10403","MTC","Impact_80constraint","South Africa",2085,55.7689008844749
"10404","MTC","Impact_80constraint","South Africa",2090,44.0321377601008
"10405","MTC","Impact_80constraint","South Africa",2095,42.1108364513769
"10406","MTC","Impact_80constraint","South Africa",2100,41.1690110033056
"10407","MTC","Impact_80constraint","South America_Northern",1975,10.1968017872
"10408","MTC","Impact_80constraint","South America_Northern",1990,29.4434832084
"10409","MTC","Impact_80constraint","South America_Northern",2005,45.315720995466
"10410","MTC","Impact_80constraint","South America_Northern",2010,57.9726238026
"10411","MTC","Impact_80constraint","South America_Northern",2015,48.93943717643
"10412","MTC","Impact_80constraint","South America_Northern",2020,33.2637715130507
"10413","MTC","Impact_80constraint","South America_Northern",2025,30.5590583027571
"10414","MTC","Impact_80constraint","South America_Northern",2030,33.039571017956
"10415","MTC","Impact_80constraint","South America_Northern",2035,31.2503474854893
"10416","MTC","Impact_80constraint","South America_Northern",2040,31.7524136683488
"10417","MTC","Impact_80constraint","South America_Northern",2045,34.8031159372273
"10418","MTC","Impact_80constraint","South America_Northern",2050,35.0902180303814
"10419","MTC","Impact_80constraint","South America_Northern",2055,33.7417788936153
"10420","MTC","Impact_80constraint","South America_Northern",2060,33.314234261224
"10421","MTC","Impact_80constraint","South America_Northern",2065,32.75651536512
"10422","MTC","Impact_80constraint","South America_Northern",2070,30.2108033030627
"10423","MTC","Impact_80constraint","South America_Northern",2075,25.794284032386
"10424","MTC","Impact_80constraint","South America_Northern",2080,20.4176903565315
"10425","MTC","Impact_80constraint","South America_Northern",2085,12.6826169768833
"10426","MTC","Impact_80constraint","South America_Northern",2090,8.93323648613354
"10427","MTC","Impact_80constraint","South America_Northern",2095,7.73501646081189
"10428","MTC","Impact_80constraint","South America_Northern",2100,8.65323267031785
"10429","MTC","Impact_80constraint","South America_Southern",1975,11.4595868
"10430","MTC","Impact_80constraint","South America_Southern",1990,24.219490149
"10431","MTC","Impact_80constraint","South America_Southern",2005,40.53509607
"10432","MTC","Impact_80constraint","South America_Southern",2010,54.05683784
"10433","MTC","Impact_80constraint","South America_Southern",2015,62.114181952
"10434","MTC","Impact_80constraint","South America_Southern",2020,67.172226425
"10435","MTC","Impact_80constraint","South America_Southern",2025,72.45971886355
"10436","MTC","Impact_80constraint","South America_Southern",2030,78.89203804881
"10437","MTC","Impact_80constraint","South America_Southern",2035,85.08704266316
"10438","MTC","Impact_80constraint","South America_Southern",2040,92.59070387086
"10439","MTC","Impact_80constraint","South America_Southern",2045,99.99125625225
"10440","MTC","Impact_80constraint","South America_Southern",2050,106.697817832441
"10441","MTC","Impact_80constraint","South America_Southern",2055,113.020169017077
"10442","MTC","Impact_80constraint","South America_Southern",2060,118.806895997153
"10443","MTC","Impact_80constraint","South America_Southern",2065,122.628295600322
"10444","MTC","Impact_80constraint","South America_Southern",2070,123.847374615352
"10445","MTC","Impact_80constraint","South America_Southern",2075,120.212135211418
"10446","MTC","Impact_80constraint","South America_Southern",2080,109.48473179674
"10447","MTC","Impact_80constraint","South America_Southern",2085,77.6282569448614
"10448","MTC","Impact_80constraint","South America_Southern",2090,62.445088673351
"10449","MTC","Impact_80constraint","South America_Southern",2095,62.3846822753355
"10450","MTC","Impact_80constraint","South America_Southern",2100,62.6649194317117
"10451","MTC","Impact_80constraint","South Asia",1975,2.912686694
"10452","MTC","Impact_80constraint","South Asia",1990,7.26684275803
"10453","MTC","Impact_80constraint","South Asia",2005,18.837419710445
"10454","MTC","Impact_80constraint","South Asia",2010,24.711533291581
"10455","MTC","Impact_80constraint","South Asia",2015,36.472578583758
"10456","MTC","Impact_80constraint","South Asia",2020,46.58537553657
"10457","MTC","Impact_80constraint","South Asia",2025,55.0407769798251
"10458","MTC","Impact_80constraint","South Asia",2030,65.7594790365934
"10459","MTC","Impact_80constraint","South Asia",2035,76.6633180174272
"10460","MTC","Impact_80constraint","South Asia",2040,89.9295340033603
"10461","MTC","Impact_80constraint","South Asia",2045,102.551701930118
"10462","MTC","Impact_80constraint","South Asia",2050,117.638064100142
"10463","MTC","Impact_80constraint","South Asia",2055,133.228490519418
"10464","MTC","Impact_80constraint","South Asia",2060,147.081382213527
"10465","MTC","Impact_80constraint","South Asia",2065,155.486217653324
"10466","MTC","Impact_80constraint","South Asia",2070,155.840846555844
"10467","MTC","Impact_80constraint","South Asia",2075,147.50663364392
"10468","MTC","Impact_80constraint","South Asia",2080,129.713964405231
